PUBLICATION_DATE,TAXA_ID,TARGET_TAXON,APHIA_ID,ITISTSN,HABITAT,PHYLUM,CLASS,ORDER,FAMILY
4/27/2021,201,APIONSOMA (APIONSOMA) MISAKIANUM,266492,,EST,SIPUNCULA,PHASCOLOSOMATIDEA,PHASCOLOSOMATIDA,PHASCOLOSOMATIDAE
4/27/2021,202,APIONSOMA (APIONSOMA) TRICHOCEPHALUS,266495,,EST,SIPUNCULA,PHASCOLOSOMATIDEA,PHASCOLOSOMATIDA,PHASCOLOSOMATIDAE
4/27/2021,203,APISTOBRANCHUS,129198,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,APISTOBRANCHIDAE
4/27/2021,204,APISTOBRANCHUS ORNATUS,326532,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,APISTOBRANCHIDAE
4/27/2021,205,APISTOBRANCHUS TULLBERGI,129851,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,APISTOBRANCHIDAE
4/27/2021,206,APISTOBRANCHUS TYPICUS,157182,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,APISTOBRANCHIDAE
4/27/2021,207,APLYSIA,137654,,EST,MOLLUSCA,GASTROPODA,ANASPIDEA,APLYSIIDAE
4/27/2021,208,APOCOROPHIUM,148593,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE
4/27/2021,209,APOCOROPHIUM ACUTUM,148604,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE
4/27/2021,210,APOCOROPHIUM LACUSTRE,148594,656749,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE
4/27/2021,211,APOCOROPHIUM LACUSTRE,148594,656749,GL,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE
4/27/2021,212,APOCOROPHIUM LOUISIANUM,421575,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE
4/27/2021,213,APOCOROPHIUM SIMILE,421576,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,COROPHIIDAE
4/27/2021,214,APOLOCHUS PICADURUS,236496,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPHILOCHIDAE
4/27/2021,215,APSEUDES,136185,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,APSEUDIDAE
4/27/2021,216,ARABELLA,129199,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,OENONIDAE
4/27/2021,217,ARABELLA IRICOLOR,129854,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,OENONIDAE
4/27/2021,218,ARABELLA MUTANS,157203,,EST,ANNELIDA,POLYCHAETA,EUNICIDA,OENONIDAE
4/27/2021,219,ARAPHURA,136206,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,TANAELLIDAE
4/27/2021,220,ARAPHURA BREVIARIA,247659,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,TANAELLIDAE
4/27/2021,221,ARCHAEOMYSIS GREBNITZKII,226485,,EST,ARTHROPODA,MALACOSTRACA,MYSIDA,MYSIDAE
4/27/2021,222,ARCIDAE,208,,EST,MOLLUSCA,BIVALVIA,ARCIDA,ARCIDAE
4/27/2021,223,ARCOPSIS ADAMSI,420724,,EST,MOLLUSCA,BIVALVIA,ARCIDA,NOETIIDAE
4/27/2021,224,ARCTEOBIA ANTICOSTIENSIS,157214,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,POLYNOIDAE
4/27/2021,225,ARCTEONAIS LOMONDI,1040900,68976,GL,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE
4/27/2021,226,ARCTICA ISLANDICA,138802,,EST,MOLLUSCA,BIVALVIA,VENERIDA,ARCTICIDAE
4/27/2021,227,ARCUATULA PAPYRIA,505948,,EST,MOLLUSCA,BIVALVIA,MYTILIDA,MYTILIDAE
4/27/2021,228,ARCUATULA SENHOUSIA,505946,,EST,MOLLUSCA,BIVALVIA,MYTILIDA,MYTILIDAE
4/27/2021,229,ARENICOLIDAE,922,,EST,ANNELIDA,POLYCHAETA,,ARENICOLIDAE
4/27/2021,230,ARGISSA HAMATIPES,102064,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,ARGISSIDAE
4/27/2021,231,ARGULUS,104071,,EST,ARTHROPODA,ICHTHYOSTRACA,ARGULOIDA,ARGULIDAE
4/27/2021,232,ARICHLIDON GATHOFI,326577,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,CHRYSOPETALIDAE
4/27/2021,233,ARICIDEA,129430,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
4/27/2021,234,ARICIDEA (ACMIRA) CATHERINAE,333034,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
4/27/2021,235,ARICIDEA (ACMIRA) CERRUTII,525497,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
4/27/2021,236,ARICIDEA (ACMIRA) LOPEZI,333036,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
4/27/2021,237,ARICIDEA (ACMIRA) PHILBINAE,882559,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
4/27/2021,238,ARICIDEA (ACMIRA) TAYLORI,882558,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
4/27/2021,239,ARICIDEA (ALLIA) RAMOSA,333043,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
4/27/2021,240,ARICIDEA (ARICIDEA) FRAGILIS,340355,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
4/27/2021,241,ARICIDEA (ARICIDEA) MINUTA,730747,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
4/27/2021,242,ARICIDEA (ARICIDEA) PSEUDOARTICULATA,333044,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
4/27/2021,243,ARICIDEA (ARICIDEA) WASSI,326605,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
4/27/2021,244,ARICIDEA (STRELZOVIA),732570,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
4/27/2021,245,ARICIDEA (STRELZOVIA) QUADRILOBATA,734529,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
4/27/2021,246,ARICIDEA (STRELZOVIA) SUECICA,734532,,EST,ANNELIDA,POLYCHAETA,,PARAONIDAE
4/27/2021,247,ARMANDIA,129410,,EST,POLYCHAETA,,OPHELIIDAE,
4/27/2021,248,ARMANDIA AGILIS,157219,,EST,ANNELIDA,POLYCHAETA,,OPHELIIDAE
4/27/2021,249,ARMANDIA BREVIS,333048,,EST,ANNELIDA,POLYCHAETA,,OPHELIIDAE
4/27/2021,250,ARMANDIA MACULATA,157220,,EST,ANNELIDA,POLYCHAETA,,OPHELIIDAE
4/27/2021,251,ARRENURUS,,82864,GL,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,ARRENURIDAE
4/27/2021,252,ARTACAMA CONIFERI,326651,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,TEREBELLIDAE
4/27/2021,253,ARUGA HOLMESI,421489,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,LYSIANASSIDAE
4/27/2021,254,ASCIDIACEA,1839,,EST,CHORDATA,ASCIDIACEA,,
4/27/2021,255,ASELLOTA,13794,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,
4/27/2021,256,ASTARTE,137683,,EST,MOLLUSCA,BIVALVIA,CARDITIDA,ASTARTIDAE
4/27/2021,257,ASTARTE BOREALIS,138818,,EST,MOLLUSCA,BIVALVIA,CARDITIDA,ASTARTIDAE
4/27/2021,258,ASTARTE CASTANEA,156744,,EST,MOLLUSCA,BIVALVIA,CARDITIDA,ASTARTIDAE
4/27/2021,259,ASTARTE UNDATA,156747,,EST,MOLLUSCA,BIVALVIA,CARDITIDA,ASTARTIDAE
4/27/2021,260,ASTEROIDEA,123080,,EST,ECHINODERMATA,ASTEROIDEA,,
4/27/2021,261,ASTHENOTHAERUS DIEGENSIS,506875,,EST,MOLLUSCA,BIVALVIA,,THRACIIDAE
4/27/2021,262,ASTHENOTHAERUS HEMPHILLI,421003,,EST,MOLLUSCA,BIVALVIA,,THRACIIDAE
4/27/2021,263,ASTRANGIA POCULATA,157967,,EST,CNIDARIA,ANTHOZOA,SCLERACTINIA,RHIZANGIIDAE
4/27/2021,264,ASTYRIS LUNATA,160102,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,COLUMBELLIDAE
4/27/2021,265,ASYCHIS,146522,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
4/27/2021,266,ASYCHIS DISPARIDENTATA,333055,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
4/27/2021,267,ASYCHIS SIMILIS,333058,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
4/27/2021,268,ATRACTIDES,,83282,GL,ARTHROPODA,ARACHNIDA,TROMBIDIFORMES,HYGROBATIDAE
4/27/2021,269,ATYLUS GEORGIANUS,488905,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,ATYLIDAE
4/27/2021,270,ATYS MACANDREWII,140067,,EST,MOLLUSCA,GASTROPODA,CEPHALASPIDEA,HAMINOEIDAE
4/27/2021,271,AUGENERIELLA HUMMELINCKI,327022,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,FABRICIIDAE
4/27/2021,272,AULODRILUS AMERICANUS,1040641,68683,GL,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE
4/27/2021,273,AULODRILUS LIMNOBIUS,1040644,68682,GL,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE
4/27/2021,274,AULODRILUS PIGUETI,,68680,EST,ANNELIDA,OLIGOCHAETA,TUBIFICIDA,NAIDIDAE
4/27/2021,275,AULODRILUS PIGUETI,1040647,68680,GL,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE
4/27/2021,276,AULODRILUS PLURISETA,990657,68684,GL,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE
4/27/2021,277,AUTOLYTINAE,152231,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,278,AXINOPSIDA SERRICATA,246819,,EST,MOLLUSCA,BIVALVIA,LUCINIDA,THYASIRIDAE
4/27/2021,279,AXIOTHELLA,129342,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
4/27/2021,280,AXIOTHELLA RUBROCINCTA,254726,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
4/27/2021,281,BAETIDAE,593159,100755,GL,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE
4/27/2021,282,BAETIS TRICAUDATUS,,100817,GL,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETIDAE
4/27/2021,283,BAETISCA,,101494,GL,ARTHROPODA,INSECTA,EPHEMEROPTERA,BAETISCIDAE
4/27/2021,284,BALANIDAE,106057,,EST,ARTHROPODA,HEXANAUPLIA,SESSILIA,BALANIDAE
4/27/2021,285,BALANOGLOSSUS,137592,,EST,HEMICHORDATA,ENTEROPNEUSTA,[UNASSIGNED] ENTEROPNEUSTA,PTYCHODERIDAE
4/27/2021,286,BALANUS CRENATUS,106215,,EST,ARTHROPODA,HEXANAUPLIA,SESSILIA,BALANIDAE
4/27/2021,287,BANSELLA OREGONICA,533794,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,FABRICIIDAE
4/27/2021,288,BARANTOLLA,254302,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,289,BARANTOLLA AMERICANA,254727,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,290,BARLEEIA SUBTENUIS,580525,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,BARLEEIIDAE
4/27/2021,291,BARNEA TRUNCATA,156750,,EST,MOLLUSCA,BIVALVIA,MYIDA,PHOLADIDAE
4/27/2021,292,BATEA CATHARINENSIS,158032,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,BATEIDAE
4/27/2021,293,BATEA CUSPIDATA,410429,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,BATEIDAE
4/27/2021,294,BATEA LOBATA,410433,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,BATEIDAE
4/27/2021,295,BATEA TRANSVERSA,410437,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,BATEIDAE
4/27/2021,296,BATHYMEDON,101691,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,OEDICEROTIDAE
4/27/2021,297,BATHYMEDON OBTUSIFRONS,102875,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,OEDICEROTIDAE
4/27/2021,298,BATHYPOREIA,101742,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,BATHYPOREIIDAE
4/27/2021,299,BATHYPOREIA PARKERI,550544,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,BATHYPOREIIDAE
4/27/2021,300,BATHYPOREIA QUODDYENSIS,158034,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,BATHYPOREIIDAE
4/27/2021,301,BEMLOS,101467,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AORIDAE
4/27/2021,302,BEMLOS MACKINNEYI,421553,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AORIDAE
4/27/2021,303,BEMLOS MACROMANUS,488743,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AORIDAE
4/27/2021,304,BEMLOS SETOSUS,421557,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AORIDAE
4/27/2021,305,BEMLOS SPINICARPUS,422675,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AORIDAE
4/27/2021,306,BEMLOS UNICORNIS,421560,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AORIDAE
4/27/2021,307,BEZZIA,156900,127778,GL,ARTHROPODA,INSECTA,DIPTERA,CERATOPOGONIDAE
4/27/2021,308,BHAWANIA GOODEI,129925,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,CHRYSOPETALIDAE
4/27/2021,309,BIPALPONEPHTYS CORNUTA,558190,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEPHTYIDAE
4/27/2021,310,BIPALPONEPHTYS NEOTENA,558192,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,NEPHTYIDAE
4/27/2021,311,BISPIRA MELANOSTIGMA,333110,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SABELLIDAE
4/27/2021,312,BITHYNIA TENTACULATA,182699,70794,GL,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,BITHYNIIDAE
4/27/2021,313,BITTIOLUM ALTERNATUM,160172,,EST,MOLLUSCA,GASTROPODA,[UNASSIGNED] CAENOGASTROPODA,CERITHIIDAE
4/27/2021,314,BITTIOLUM VARIUM,160174,,EST,MOLLUSCA,GASTROPODA,[UNASSIGNED] CAENOGASTROPODA,CERITHIIDAE
4/27/2021,315,BIVALVIA,105,79118,EST,MOLLUSCA,BIVALVIA,,
4/27/2021,316,BIVALVIA,105,79118,GL,MOLLUSCA,BIVALVIA,,
4/27/2021,317,BOCCARDIA,129609,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,318,BOCCARDIA PROBOSCIDEA,327249,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,319,BOCCARDIA PUGETTENSIS,327251,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,320,BOCCARDIELLA,129610,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,321,BOCCARDIELLA HAMATA,333121,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,322,BOCCARDIELLA LIGERICA,131114,,EST,ANNELIDA,POLYCHAETA,SPIONIDA,SPIONIDAE
4/27/2021,323,BODOTRIIDAE,110378,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,BODOTRIIDAE
4/27/2021,324,BOGUEA,157262,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
4/27/2021,325,BOGUEA ENIGMATICA,157265,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
4/27/2021,326,BOGUEINAE,596482,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
4/27/2021,327,BOGUELLA,324669,,EST,ANNELIDA,POLYCHAETA,,MALDANIDAE
4/27/2021,328,BOONEA BISUTURALIS,397024,,EST,MOLLUSCA,GASTROPODA,,PYRAMIDELLIDAE
4/27/2021,329,BOONEA IMPRESSA,420437,,EST,MOLLUSCA,GASTROPODA,,PYRAMIDELLIDAE
4/27/2021,330,BOONEA SEMINUDA,420438,,EST,MOLLUSCA,GASTROPODA,,PYRAMIDELLIDAE
4/27/2021,331,BOSTRICHOBRANCHUS PILULARIS,157861,,EST,CHORDATA,ASCIDIACEA,STOLIDOBRANCHIA,MOLGULIDAE
4/27/2021,332,BRACHIDONTES EXUSTUS,397026,,EST,MOLLUSCA,BIVALVIA,MYTILIDA,MYTILIDAE
4/27/2021,333,BRACHYCENTRUS LATERALIS,,116914,GL,ARTHROPODA,INSECTA,TRICHOPTERA,BRACHYCENTRIDAE
4/27/2021,334,BRACHYCERCINAE,,776913,GL,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE
4/27/2021,335,BRACHYURA,106673,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,
4/27/2021,336,BRADA VILLOSA,130099,,EST,ANNELIDA,POLYCHAETA,TEREBELLIDA,FLABELLIGERIDAE
4/27/2021,337,BRANCHIOMALDANE,129208,,EST,ANNELIDA,POLYCHAETA,,ARENICOLIDAE
4/27/2021,338,BRANCHIOMALDANE VINCENTI,129872,,EST,ANNELIDA,POLYCHAETA,,ARENICOLIDAE
4/27/2021,339,BRANCHIOMMA,129524,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SABELLIDAE
4/27/2021,340,BRANCHIOMMA BAIRDI,421070,,EST,ANNELIDA,POLYCHAETA,SABELLIDA,SABELLIDAE
4/27/2021,341,BRANCHIOSTOMA,104902,,EST,CHORDATA,LEPTOCARDII,,BRANCHIOSTOMATIDAE
4/27/2021,342,BRANCHIOSTOMA CALIFORNIENSE,266206,,EST,CHORDATA,LEPTOCARDII,,BRANCHIOSTOMATIDAE
4/27/2021,343,BRANCHIOSTOMA CARIBAEUM,157858,,EST,CHORDATA,LEPTOCARDII,,BRANCHIOSTOMATIDAE
4/27/2021,344,BRANCHIOSTOMA FLORIDAE,266208,,EST,CHORDATA,LEPTOCARDII,,BRANCHIOSTOMATIDAE
4/27/2021,345,BRANCHIOSTOMA LONGIROSTRUM,266212,,EST,CHORDATA,LEPTOCARDII,,BRANCHIOSTOMATIDAE
4/27/2021,346,BRANCHIOSTOMA VIRGINIAE,266219,,EST,CHORDATA,LEPTOCARDII,,BRANCHIOSTOMATIDAE
4/27/2021,347,BRANCHIOSYLLIS OCULATA,231877,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,348,BRANCHIOSYLLIS SALAZARI,760196,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,349,BRANCHIURA SOWERBYI,182695,68621,GL,ANNELIDA,CLITELLATA,HAPLOTAXIDA,NAIDIDAE
4/27/2021,350,BRANIA,129648,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,351,BRANIA WELLFLEETENSIS,157288,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,SYLLIDAE
4/27/2021,352,BRILLIA,,128477,GL,ARTHROPODA,INSECTA,DIPTERA,CHIRONOMIDAE
4/27/2021,353,BRUZELIA TUBERCULATA,103181,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,SYNOPIIDAE
4/27/2021,354,BULLA STRIATA,138940,,EST,MOLLUSCA,GASTROPODA,CEPHALASPIDEA,BULLIDAE
4/27/2021,355,BUSYCOTYPUS,160190,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,BUCCINIDAE
4/27/2021,356,BUSYCOTYPUS CANALICULATUS,160192,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,BUCCINIDAE
4/27/2021,357,BYBLIS,101446,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPELISCIDAE
4/27/2021,358,BYBLIS GAIMARDII,416573,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPELISCIDAE
4/27/2021,359,BYBLIS MILLSI,423228,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPELISCIDAE
4/27/2021,360,BYBLIS SERRATA,101946,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,AMPELISCIDAE
4/27/2021,361,BYLGIDES SARSI,130735,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,POLYNOIDAE
4/27/2021,362,CABIRA INCERTA,157290,,EST,ANNELIDA,POLYCHAETA,PHYLLODOCIDA,PILARGIDAE
4/27/2021,363,CACOHETEROTANAIS ROGERBAMBERI,852037,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,LEPTOCHELIIDAE
4/27/2021,364,CAECIDAE,126,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,365,CAECIDOTEA,248558,,EST,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE
4/27/2021,366,CAECIDOTEA,248558,92686,GL,ARTHROPODA,MALACOSTRACA,ISOPODA,ASELLIDAE
4/27/2021,367,CAECUM BIPARTITUM,419579,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,368,CAECUM CALIFORNICUM,545250,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,369,CAECUM CAROLINIANUM,419582,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,370,CAECUM COOPERI,160193,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,371,CAECUM FLORIDANUM,419588,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,372,CAECUM JOHNSONI,160147,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,373,CAECUM PULCHELLUM,160149,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CAECIDAE
4/27/2021,374,CAENIDAE,593168,101467,GL,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE
4/27/2021,375,CAENIS,593169,,EST,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE
4/27/2021,376,CAENIS,593169,101478,GL,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE
4/27/2021,377,CAENIS HILARIS,,101486,GL,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE
4/27/2021,378,CAENIS LATIPENNIS,,101488,GL,ARTHROPODA,INSECTA,EPHEMEROPTERA,CAENIDAE
4/27/2021,379,CALIFORNICONUS CALIFORNICUS,581058,,EST,MOLLUSCA,GASTROPODA,NEOGASTROPODA,CONIDAE
4/27/2021,380,CALLIANASSIDAE,106800,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CALLIANASSIDAE
4/27/2021,381,CALLINECTES,106921,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PORTUNIDAE
4/27/2021,382,CALLINECTES SIMILIS,158055,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,PORTUNIDAE
4/27/2021,383,CALLIOPIUS LAEVIUSCULUS,102178,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CALLIOPIIDAE
4/27/2021,384,CALLIOPIUS PACIFICUS,430720,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CALLIOPIIDAE
4/27/2021,385,CALLIPALLENIDAE,1564,,EST,ARTHROPODA,PYCNOGONIDA,PANTOPODA,CALLIPALLENIDAE
4/27/2021,386,CALLISTA,138632,,EST,MOLLUSCA,BIVALVIA,VENERIDA,VENERIDAE
4/27/2021,387,CALOZODION HEARDI,247203,,EST,ARTHROPODA,MALACOSTRACA,TANAIDACEA,METAPSEUDIDAE
4/27/2021,388,CALYPTRAEIDAE,141,,EST,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,CALYPTRAEIDAE
4/27/2021,389,CAMBARIDAE,234095,97336,GL,ARTHROPODA,MALACOSTRACA,DECAPODA,CAMBARIDAE
4/27/2021,390,CAMPELOMA,827455,70311,GL,MOLLUSCA,GASTROPODA,ARCHITAENIOGLOSSA,VIVIPARIDAE
4/27/2021,391,CAMPYLASPIS,110415,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
4/27/2021,392,CAMPYLASPIS RUBICUNDA,110555,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
4/27/2021,393,CAMPYLASPIS RUBROMACULATA,182449,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
4/27/2021,394,CAMPYLASPIS RUFA,182450,,EST,ARTHROPODA,MALACOSTRACA,CUMACEA,NANNASTACIDAE
4/27/2021,395,CANCER,106876,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CANCRIDAE
4/27/2021,396,CANCER BOREALIS,158056,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CANCRIDAE
4/27/2021,397,CANCER IRRORATUS,158057,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CANCRIDAE
4/27/2021,398,CANCER PRODUCTUS,440382,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CANCRIDAE
4/27/2021,399,CANCRIDAE,106749,,EST,ARTHROPODA,MALACOSTRACA,DECAPODA,CANCRIDAE
4/27/2021,400,CAPITELLA,129211,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,401,CAPITELLA ACICULATA,752121,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,402,CAPITELLA CAPITATA,129876,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,403,CAPITELLA JONESI,712176,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,404,CAPITELLIDAE,921,,EST,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,405,CAPITELLIDAE,921,67413,GL,ANNELIDA,POLYCHAETA,,CAPITELLIDAE
4/27/2021,406,CAPRELLA,101430,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
4/27/2021,407,CAPRELLA CALIFORNICA,394864,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
4/27/2021,408,CAPRELLA DREPANOCHIR,423256,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
4/27/2021,409,CAPRELLA LAEVIUSCULA,430857,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
4/27/2021,410,CAPRELLA LINEARIS,101839,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
4/27/2021,411,CAPRELLA MENDAX,430869,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
4/27/2021,412,CAPRELLA PENANTIS,101846,,EST,ARTHROPODA,MALACOSTRACA,AMPHIPODA,CAPRELLIDAE
